time;latitude;longitude;depth;mag;magType;nst;gap;dmin;rms;net;id;updated;place;type;horizontalError;depthError;magError;magNst;status;locationSource;magSource
2007-08-20 14:00;44.63;7.042;10;2.6;ml;28;56;;;us;usp000fkac;2014-11-06 20:33;1 km NE of Pontechianale, Italy;earthquake;;;;;reviewed;rom;gen
2007-08-20 13:24;44.624;7.036;10;2.7;ml;32;;;;us;usp000fkaa;2014-11-06 20:33;0 km ENE of Pontechianale, Italy;earthquake;;;;;reviewed;rom;ldg
2007-08-20 13:23;44.63;7.037;10;2.5;ml;27;;;;us;usp000fka9;2014-11-06 20:33;1 km NNE of Pontechianale, Italy;earthquake;;;;;reviewed;rom;gen
2007-08-20 13:12;44.63;7.05;13.4;3.5;ml;94;;;;us;usp000fka7;2014-11-06 20:33;1 km ENE of Pontechianale, Italy;earthquake;;;;;reviewed;rom;ldg
2007-08-20 10:20;44.621;7.012;8.8;2.6;ml;28;;;;us;usp000fk9t;2014-11-06 20:33;1 km W of Pontechianale, Italy;earthquake;;;;;reviewed;gen;gen
2007-08-20 10:12;44.629;7.035;10;2.6;ml;26;;;;us;usp000fk9q;2014-11-06 20:33;0 km NNE of Pontechianale, Italy;earthquake;;;;;reviewed;rom;gen
2007-08-20 09:54;44.621;7.027;10.3;2.7;ml;32;;;;us;usp000fk9p;2014-11-06 20:33;0 km W of Pontechianale, Italy;earthquake;;;;;reviewed;gen;gen
2007-08-20 03:55;46.08;2.9;5;2.5;ml;22;;;;us;usp000fk8z;2014-11-06 20:33;8 km NE of Saint-Gervais-d'Auvergne, France;earthquake;;;;;reviewed;str;str
2007-08-19 03:32;48.335;6.647;11.3;3.9;ml;81;;;;us;usp000fk68;2014-11-06 20:33;1 km SE of Rambervillers, France;earthquake;;;;;reviewed;ldg;ldg
2007-08-18 22:39;36.604;-2.887;0;2.9;mblg;30;;;;us;usp000fk5w;2014-11-06 20:33;19 km SE of Adra, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-08-18 18:09;36.594;-7.702;50.1;3.9;m;17;;;;us;usp000fk5b;2014-11-06 20:33;49 km SSE of Olhão, Portugal;earthquake;;;;;reviewed;mdd;mdd
2007-08-17 22:14;43.12;-9.159;14.1;2.5;mblg;10;;;;us;usp000fk2w;2014-11-06 20:33;2 km SE of Camariñas, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-08-17 12:36;49.378;6.816;1;3.2;ml;28;;;;us;usp000fk1t;2014-11-06 20:33;2 km ESE of Nalbach, Germany;earthquake;;;;;reviewed;ldg;ldg
2007-08-17 08:58;49.469;6.625;10.8;3.2;ml;29;;;;us;usp000fk1a;2014-11-06 20:33;3 km NNW of Merzig, Germany;earthquake;;;;;reviewed;ldg;ldg
2007-08-17 01:43;48.35;6.67;10;3.5;ml;46;;;;us;usp000fk0e;2014-11-06 20:33;2 km NW of Jeanménil, France;earthquake;;;;;reviewed;str;ldg
2007-08-17 00:16;49.383;6.851;1;2.5;ml;12;;;;us;usp000fk05;2014-11-06 20:33;Germany;earthquake;;;;;reviewed;ldg;ldg
2007-08-16 20:32;36.409;-5.598;43.4;2.8;m;13;;;;us;usp000fjz9;2014-11-06 20:33;12 km ESE of Alcalá de los Gazules, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-08-16 10:20;39.392;-2.927;7.9;2.5;mblg;18;;;;us;usp000fjxk;2014-11-06 20:33;2 km SE of Pedro Muñoz, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-08-15 18:47;42.74;-4.216;3;3.7;ml;74;;;;us;usp000fjt2;2014-11-06 20:33;5 km SW of Pomar de Valdivia, Spain;earthquake;;;;;reviewed;mdd;ldg
2007-08-15 00:34;39.338;-3.002;6;2.8;mblg;39;;;;us;usp000fjqy;2014-11-06 20:33;8 km SSW of Pedro Muñoz, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-08-14 22:30;36.833;-11.84;0;4.8;m;67;;;;us;usp000fjqp;2014-11-06 20:33;258 km W of Sagres, Portugal;earthquake;;;;;reviewed;mdd;mdd
2007-08-14 20:04;51.549;6.563;1;2.5;ml;6;;;;us;usp000fjqb;2014-11-06 20:33;2 km W of Rheinberg, Germany;earthquake;;;;;reviewed;ldg;ldg
2007-08-14 11:11;48.317;6.664;13;2.6;ml;19;;;;us;usp000fjpa;2014-11-06 20:33;2 km SW of Jeanménil, France;earthquake;;;;;reviewed;ldg;ldg
2007-08-14 10:07;37.39;-13.557;10;4.7;m;58;;;0.84;us;usp000fjp7;2014-11-06 20:33;Azores-Cape St. Vincent Ridge;earthquake;;0;;;reviewed;us;mdd
2007-08-13 10:09;39.332;-3.001;6.4;3.5;ml;41;;;;us;usp000fjkf;2014-11-06 20:33;9 km SSW of Pedro Muñoz, Spain;earthquake;;;;;reviewed;mdd;ldg
2007-08-13 02:30;42.806;1.295;3;2.5;ml;16;;;;us;usp000fjjg;2014-11-06 20:33;23 km SSE of Saint-Girons, France;earthquake;;;;;reviewed;ldg;ldg
2007-08-13 02:00;48.331;6.645;10;3;ml;28;;;;us;usp000fjjf;2014-11-06 20:33;1 km SSE of Rambervillers, France;earthquake;;;;;reviewed;ldg;ldg
2007-08-13 01:37;39.371;-2.985;0;3.1;ml;29;;;;us;usp000fjjd;2014-11-06 20:33;4 km SW of Pedro Muñoz, Spain;earthquake;;;;;reviewed;mdd;ldg
2007-08-12 17:51;36.961;-10.505;0;2.5;mblg;9;;;;us;usp000fjhk;2014-11-06 20:33;139 km W of Sagres, Portugal;earthquake;;;;;reviewed;mdd;mdd
2007-08-12 15:07;39.379;-2.968;10.6;3.7;ml;54;;;;us;usp000fjh3;2014-11-06 20:33;3 km SW of Pedro Muñoz, Spain;earthquake;;;;;reviewed;mdd;ldg
2007-08-12 14:57;39.378;-2.969;8.7;3.1;ml;25;;;;us;usp000fjh1;2014-11-06 20:33;3 km SW of Pedro Muñoz, Spain;earthquake;;;;;reviewed;mdd;ldg
2007-08-12 09:18;43.208;-0.397;0;2.5;ml;20;;;;us;usp000fjge;2014-11-06 20:33;2 km SSW of Gan, France;earthquake;;;;;reviewed;mdd;ldg
2007-08-12 07:27;39.336;-2.991;0;3.4;ml;49;;;;us;usp000fjg3;2014-11-06 20:33;8 km SSW of Pedro Muñoz, Spain;earthquake;;;;;reviewed;mdd;ldg
2007-08-12 05:07;39.391;-2.948;0.2;3.3;ml;41;;;;us;usp000fjfs;2014-11-06 20:33;1 km S of Pedro Muñoz, Spain;earthquake;;;;;reviewed;mdd;ldg
2007-08-12 03:55;39.33;-2.992;0;2.5;mblg;8;;;;us;usp000fjfm;2014-11-06 20:33;8 km SSW of Pedro Muñoz, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-08-12 03:47;39.353;-2.99;5.4;4.3;mb;190;;;;us;usp000fjfk;2022-07-14 00:47;6 km SW of Pedro Muñoz, Spain;earthquake;;;;10;reviewed;mdd;us
2007-08-11 08:40;44.539;7.227;11;2.9;ml;49;;;;us;usp000fjds;2014-11-06 20:33;5 km SSE of Sampeyre, Italy;earthquake;;;;;reviewed;gen;gen
2007-08-11 02:41;36.298;-1.528;14.9;2.7;mblg;26;;;;us;usp000fjd8;2014-11-06 20:33;73 km SE of San José, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-08-10 20:39;43.135;-0.511;3;2.6;ml;23;;;;us;usp000fjcf;2014-11-06 20:33;1 km SSW of Ogeu-les-Bains, France;earthquake;;;;;reviewed;ldg;ldg
2007-08-09 23:35;36.899;-4.503;65.6;3.9;m;58;;;;us;usp000fjab;2014-11-06 20:33;6 km W of Casabermeja, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-08-09 18:06;48.319;6.649;8;2.6;ml;25;;;;us;usp000fj9p;2014-11-06 20:33;2 km SSE of Rambervillers, France;earthquake;;;;;reviewed;ldg;ldg
2007-08-09 09:06;49.36;6.8;1;3.2;ml;29;;;;us;usp000fj8x;2014-11-06 20:33;0 km NNW of Saarwellingen, Germany;earthquake;;;;;reviewed;str;ldg
2007-08-09 06:06;49.374;6.842;1;2.8;ml;19;;;;us;usp000fj8n;2014-11-06 20:33;3 km NE of Saarwellingen, Germany;earthquake;;;;;reviewed;ldg;ldg
2007-08-08 22:28;41.528;1.77;0;3.4;ml;55;;;;us;usp000fj7s;2014-11-06 20:33;1 km ENE of Piera, Spain;earthquake;;;;;reviewed;mdd;ldg
2007-08-08 21:04;37.63;-14.131;0;4.6;m;47;;;;us;usp000fj7k;2014-11-06 20:33;Azores-Cape St. Vincent Ridge;earthquake;;;;;reviewed;mdd;mdd
2007-08-08 17:26;35.922;0.063;10;4.2;mb;119;;;1.14;us;usp000fj77;2014-11-06 20:33;2 km WSW of Mostaganem, Algeria;earthquake;;;;6;reviewed;us;us
2007-08-08 14:44;51.661;7.704;1;2.6;ml;11;;;;us;usp000fj6x;2014-11-06 20:33;4 km E of Werne, Germany;earthquake;;;;;reviewed;ldg;ldg
2007-08-08 13:00;41.551;1.782;0;2.8;ml;39;;;;us;usp000fj6h;2014-11-06 20:33;4 km NE of Piera, Spain;earthquake;;;;;reviewed;mdd;ldg
2007-08-08 12:45;41.544;1.778;1.2;4.1;ml;76;;;;us;usp000fj6f;2014-11-06 20:33;3 km NE of Piera, Spain;earthquake;;;;;reviewed;mdd;str
2007-08-08 09:43;43.1;-1.35;5;2.5;ml;18;;;;us;usp000fj64;2014-11-06 20:33;8 km S of Saint-Étienne-de-Baïgorry, France;earthquake;;;;;reviewed;str;str
2007-08-07 11:16;43.059;-0.437;4;2.6;ml;18;102;;;us;usp000fj3s;2014-11-06 20:33;3 km SSW of Louvie-Juzon, France;earthquake;;;;;reviewed;ldg;ldg
2007-08-07 10:41;48.34;6.69;10;2.7;ml;34;;;;us;usp000fj3q;2014-11-06 20:33;0 km NNE of Jeanménil, France;earthquake;;;;;reviewed;str;ldg
2007-08-07 02:50;48.327;6.657;11.8;2.9;ml;26;;;;us;usp000fj34;2014-11-06 20:33;2 km SE of Rambervillers, France;earthquake;;;;;reviewed;ldg;ldg
2007-08-07 02:46;48.326;6.664;13;3.1;ml;33;;;;us;usp000fj33;2014-11-06 20:33;2 km WSW of Jeanménil, France;earthquake;;;;;reviewed;ldg;ldg
2007-08-07 01:05;46.01;6.931;1.4;2.7;ml;53;;;;us;usp000fj2z;2014-11-06 20:33;10 km NNE of Chamonix-Mont-Blanc, France;earthquake;;;;;reviewed;gen;ldg
2007-08-06 08:32;40.954;0.78;0;3.2;m;5;;;;us;usp000fj1a;2014-11-06 20:33;10 km NNE of El Perelló, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-08-06 08:00;42.156;-8.556;0;2.7;m;6;;;;us;usp000fj16;2014-11-06 20:33;4 km WSW of Ponteareas, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-08-06 07:30;36.316;1.393;0;4.2;m;26;;;;us;usp000fj11;2014-11-06 20:33;17 km NNE of Chlef, Algeria;earthquake;;;;;reviewed;mdd;mdd
2007-08-05 22:48;36.694;-5.918;5;2.9;mblg;36;;;;us;usp000fhzv;2014-11-06 20:33;11 km WSW of Arcos de la Frontera, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-08-04 05:33;43.151;-3.671;0.3;2.6;ml;28;86;;;us;usp000fhv2;2014-11-06 20:33;9 km E of Vega de Pas, Spain;earthquake;;;;;reviewed;mdd;ldg
2007-08-04 02:10;38.913;-10.502;0;4;m;32;;;;us;usp000fhuk;2014-11-06 20:33;92 km W of Colares, Portugal;earthquake;;;;;reviewed;mdd;mdd
2007-08-03 21:10;37.192;3.488;0;3.3;m;9;;;;us;usp000fhu0;2014-11-06 20:33;47 km N of Boumerdas, Algeria;earthquake;;;;;reviewed;mdd;mdd
2007-08-03 15:02;44.283;7.368;9.8;2.6;ml;14;;;;us;usp000fhtd;2014-11-06 20:33;2 km WNW of Valdieri, Italy;earthquake;;;;;reviewed;gen;gen
2007-08-03 04:32;43.836;4.577;3;2.6;ml;26;;;;us;usp000fhss;2014-11-06 20:33;1 km NE of Jonquières-Saint-Vincent, France;earthquake;;;;;reviewed;ldg;ldg
2007-08-02 23:29;50.27;7.46;10;2.5;ml;16;;;;us;usp000fhsd;2014-11-06 20:33;1 km NE of Oberfell, Germany;earthquake;;;;;reviewed;str;ldg
2007-08-02 22:58;50.404;7.24;10;4.4;ml;143;;;1.48;us;usp000fhsb;2022-07-14 01:09;2 km SE of Wehr, Germany;earthquake;;;;;reviewed;us;ldg
2007-08-02 19:52;36.74;-9.76;0;2.5;mblg;8;;;;us;usp000fhrv;2014-11-06 20:33;78 km WSW of Sagres, Portugal;earthquake;;;;;reviewed;mdd;mdd
2007-08-02 08:56;37.087;-3.818;0;2.9;mblg;45;;;;us;usp000fhq4;2014-11-06 20:33;2 km N of Ventas de Huelma, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-08-02 08:53;42.443;1.641;4;2.5;ml;14;100;;;us;usp000fhq3;2014-11-06 20:33;6 km NNW of Lles de Cerdanya, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-08-02 05:51;36.668;-2.895;12.1;3.1;m;4;;;;us;usp000fhpj;2014-11-06 20:33;14 km SSW of El Ejido, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-08-01 16:31;49.32;0.04;5;3.5;ml;18;275;;;us;usp000fhmj;2014-11-06 20:33;2 km SSE of Blonville-sur-Mer, France;earthquake;;;;;reviewed;str;str
2007-08-01 12:57;43.936;-14.155;0;4;m;6;321;;;us;usp000fhm8;2014-11-06 20:33;North Atlantic Ocean;earthquake;;;;;reviewed;mdd;mdd
2007-08-01 05:17;43.714;7.717;12.6;2.9;ml;33;;;;us;usp000fhkk;2014-11-06 20:33;8 km SSE of Bordighera, Italy;earthquake;;;;;reviewed;gen;ldg
2007-07-31 17:40;42.938;-1.86;0;3;ml;58;;;;us;usp000fhjb;2014-11-06 20:33;7 km ENE of Irañeta, Spain;earthquake;;;;;reviewed;mdd;ldg
2007-07-31 09:37;36.786;5.849;0;4.1;m;16;;;;us;usp000fhh7;2014-11-06 20:33;8 km ESE of Jijel, Algeria;earthquake;;;;;reviewed;mdd;mdd
2007-07-30 09:05;42.765;-2.477;0;2.8;ml;18;;;;us;usp000fhes;2014-11-06 20:33;11 km SW of Agurain / Salvatierra, Spain;earthquake;;;;;reviewed;mdd;str
2007-07-29 21:15;49.41;6.832;1;2.5;ml;12;;;;us;usp000fhdp;2014-11-06 20:33;2 km SSW of Schmelz, Germany;earthquake;;;;;reviewed;ldg;ldg
2007-07-28 12:55;48.325;6.652;12.2;2.7;ml;22;;;;us;usp000fha4;2014-11-06 20:33;2 km SSE of Rambervillers, France;earthquake;;;;;reviewed;ldg;ldg
2007-07-28 00:21;48.322;6.644;10.5;2.6;ml;32;;;;us;usp000fh8p;2014-11-06 20:33;2 km SSE of Rambervillers, France;earthquake;;;;;reviewed;ldg;ldg
2007-07-27 21:50;36.306;1.646;0;3.5;m;28;;;;us;usp000fh8e;2014-11-06 20:33;5 km NW of El Abadia, Algeria;earthquake;;;;;reviewed;mdd;mdd
2007-07-27 20:57;37.114;3.915;0;3.1;m;4;;;;us;usp000fh8b;2014-11-06 20:33;21 km N of Dellys, Algeria;earthquake;;;;;reviewed;mdd;mdd
2007-07-27 08:02;48.325;6.648;11;2.7;ml;18;;;;us;usp000fh6v;2014-11-06 20:33;2 km SSE of Rambervillers, France;earthquake;;;;;reviewed;ldg;ldg
2007-07-26 16:43;46.76;5.75;5;2.7;ml;38;;;;us;usp000fh5b;2014-11-06 20:33;9 km SSE of Poligny, France;earthquake;;;;;reviewed;str;ldg
2007-07-26 11:48;49.36;6.81;1;3.2;ml;28;;;;us;usp000fh4u;2014-11-06 20:33;0 km NNE of Saarwellingen, Germany;earthquake;;;;;reviewed;str;ldg
2007-07-26 11:34;48.35;6.68;10;2.9;ml;34;;;;us;usp000fh4t;2014-11-06 20:33;1 km NNW of Jeanménil, France;earthquake;;;;;reviewed;str;ldg
2007-07-26 10:14;48.322;6.667;12;2.5;ml;16;;;;us;usp000fh4p;2014-11-06 20:33;2 km SW of Jeanménil, France;earthquake;;;;;reviewed;ldg;ldg
2007-07-26 05:35;48.315;6.651;12;2.9;ml;29;;;;us;usp000fh4c;2014-11-06 20:33;3 km SSE of Rambervillers, France;earthquake;;;;;reviewed;ldg;ldg
2007-07-26 04:12;47.808;7.288;9.9;2.7;ml;15;;;;us;usp000fh44;2014-11-06 20:33;2 km W of Wittenheim, France;earthquake;;;;;reviewed;ldg;ldg
2007-07-26 03:26;39.671;-13.37;0;4.8;m;41;283;;;us;usp000fh41;2014-11-06 20:33;North Atlantic Ocean;earthquake;;;;;reviewed;mdd;mdd
2007-07-25 06:31;45.081;7.148;2;2.7;ml;19;;;;us;usp000fh2c;2014-11-06 20:33;4 km SSE of Mattie, Italy;earthquake;;;;;reviewed;ldg;ldg
2007-07-24 08:47;43.024;-1.343;5;2.7;ml;28;;;;us;usp000fh05;2014-11-06 20:33;9 km NNW of Garralda, Spain;earthquake;;;;;reviewed;ldg;str
2007-07-24 07:59;44.22;6.52;10;2.5;ml;17;;;;us;usp000fh02;2014-11-06 20:33;18 km ENE of Le Brusquet, France;earthquake;;;;;reviewed;str;ldg
2007-07-24 04:37;49.729;-0.012;5;2.6;ml;10;;;;us;usp000fgzv;2014-11-06 20:33;15 km W of Étretat, France;earthquake;;;;;reviewed;bgs;bgs
2007-07-22 09:29;46.83;-1.48;5;3.9;ml;71;;;;us;usp000fgv7;2014-11-06 20:33;1 km SE of Les Lucs-sur-Boulogne, France;earthquake;;;;;reviewed;str;ldg
2007-07-21 15:04;43.657;7.794;10;2.8;ml;24;;;;us;usp000fgte;2014-11-06 20:33;17 km SSE of Ospedaletti, Italy;earthquake;;;;;reviewed;ldg;ldg
2007-07-20 13:57;49.37;6.82;1;3.1;ml;27;;;;us;usp000fgqv;2014-11-06 20:33;2 km NNE of Saarwellingen, Germany;earthquake;;;;;reviewed;str;ldg
2007-07-20 05:38;48.717;-5.061;15.5;3;ml;5;;;;us;usp000fgq8;2014-11-06 20:33;31 km NW of Porspoder, France;earthquake;;;;;reviewed;ldg;ldg
2007-07-19 22:15;36.571;-4.478;83.7;2.6;m;9;;;;us;usp000fgpc;2014-11-06 20:33;5 km SSE of Torremolinos, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-07-19 15:22;36.931;-11.269;0;2.6;mblg;4;;;;us;usp000fgng;2014-11-06 20:33;207 km W of Sagres, Portugal;earthquake;;;;;reviewed;mdd;mdd
2007-07-19 00:26;36.384;-4.74;54.6;3;m;22;;;;us;usp000fgkz;2014-11-06 20:33;19 km SE of Marbella, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-07-17 17:04;42.739;-2.248;3;2.8;ml;22;;;;us;usp000fgfv;2014-11-06 20:32;4 km S of Larraona, Spain;earthquake;;;;;reviewed;mdd;str
2007-07-16 22:31;36.55;1.461;0;3.4;m;9;259;;;us;usp000fgdm;2014-11-06 20:32;17 km ENE of Sidi Akkacha, Algeria;earthquake;;;;;reviewed;mdd;mdd
2007-07-16 10:08;42.83;-1.11;5;2.6;ml;16;;;;us;usp000fgc1;2014-11-06 20:32;4 km SSW of Oronz, Spain;earthquake;;;;;reviewed;str;str
2007-07-16 09:45;48.488;7.577;10;2.5;ml;13;;;;us;usp000fgby;2014-11-06 20:32;0 km SSE of Innenheim, France;earthquake;;;;;reviewed;ldg;ldg
2007-07-15 06:20;43.839;8.083;2;2.7;ml;18;;;;us;usp000fg7d;2014-11-06 20:32;6 km SSE of Imperia, Italy;earthquake;;;;;reviewed;ldg;ldg
2007-07-14 10:22;39.109;-12.167;0;3;mblg;37;;;;us;usp000fg5f;2014-11-06 20:32;238 km W of Fontanelas, Portugal;earthquake;;;;;reviewed;mdd;mdd
2007-07-13 19:08;49.357;6.866;1;3;ml;25;;;;us;usp000fg47;2014-11-06 20:32;4 km E of Saarwellingen, Germany;earthquake;;;;;reviewed;ldg;ldg
2007-07-13 11:02;42.53;0.91;5;3.8;ml;87;;;;us;usp000fg3s;2014-11-06 20:32;15 km WSW of Espot, Spain;earthquake;;;;;reviewed;str;ldg
2007-07-13 09:05;47.938;8.428;13;2.6;ml;11;;;;us;usp000fg3j;2014-11-06 20:32;1 km WNW of Bräunlingen, Germany;earthquake;;;;;reviewed;ldg;ldg
2007-07-10 11:47;48.341;6.652;10;2.5;ml;21;;;;us;usp000ffxm;2014-11-06 20:32;1 km E of Rambervillers, France;earthquake;;;;;reviewed;ldg;ldg
2007-07-09 18:24;45.543;5.614;3;3.1;ml;54;;;;us;usp000ffw6;2014-11-06 20:32;France;earthquake;;;;;reviewed;ldg;ldg
2007-07-09 16:23;43.103;-0.533;2;2.5;ml;26;;;;us;usp000ffw0;2014-11-06 20:32;5 km SSW of Ogeu-les-Bains, France;earthquake;;;;;reviewed;ldg;ldg
2007-07-09 14:12;45.058;6.521;2;2.7;ml;35;;;;us;usp000ffvq;2014-11-06 20:32;9 km N of Le Monêtier-les-Bains, France;earthquake;;;;;reviewed;ldg;ldg
2007-07-09 07:49;42.353;1.69;3;2.6;ml;18;;;;us;usp000ffuq;2014-11-06 20:32;4 km S of Lles de Cerdanya, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-09 03:57;35.861;-10.555;10;3.6;mblg;35;;;0.49;us;usp000ffuc;2014-11-06 20:32;192 km SW of Sagres, Portugal;earthquake;;;;;reviewed;us;mdd
2007-07-09 03:50;49.36;6.838;1;3;ml;19;;;;us;usp000ffu9;2014-11-06 20:32;2 km ENE of Saarwellingen, Germany;earthquake;;;;;reviewed;ldg;ldg
2007-07-09 03:48;43.03;-0.25;5;2.7;ml;31;;;;us;usp000ffu8;2014-11-06 20:32;10 km SW of Saint-Pé-de-Bigorre, France;earthquake;;;;;reviewed;str;ldg
2007-07-09 00:32;39.867;-0.842;0;3.3;ml;53;;;;us;usp000fftv;2014-11-06 20:32;5 km NW of Andilla, Spain;earthquake;;;;;reviewed;mdd;str
2007-07-08 14:46;42.36;1.52;5;2.6;ml;41;;;;us;usp000ffsu;2014-11-06 20:32;1 km NNE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;str;ldg
2007-07-08 04:16;42.35;1.521;2;2.5;ml;21;;;;us;usp000ffrg;2014-11-06 20:32;0 km E of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-08 04:11;42.355;1.529;3;3;ml;43;;;;us;usp000ffrf;2014-11-06 20:32;1 km ENE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-08 04:08;42.348;1.516;3;2.7;ml;24;;;;us;usp000ffre;2014-11-06 20:32;0 km SSW of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-08 04:08;42.335;1.512;2;2.5;ml;14;;;;us;usp000ffrd;2014-11-06 20:32;1 km SSW of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-08 04:06;42.357;1.517;3;2.8;ml;31;;;;us;usp000ffrc;2014-11-06 20:32;0 km N of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-08 03:44;42.363;1.513;2;2.6;ml;20;;;;us;usp000ffra;2014-11-06 20:32;1 km NNW of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-08 03:34;37.449;-13.944;0;3.4;m;5;;;;us;usp000ffr9;2014-11-06 20:32;Azores-Cape St. Vincent Ridge;earthquake;;;;;reviewed;mdd;mdd
2007-07-08 03:08;42.348;1.54;2;2.6;ml;13;;;;us;usp000ffr3;2014-11-06 20:32;1 km E of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-08 00:26;42.37;1.55;5;2.5;ml;21;;;;us;usp000ffqv;2014-11-06 20:32;3 km NE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;str;ldg
2007-07-08 00:15;42.41;1.57;2;2.7;ml;33;;;;us;usp000ffqt;2014-11-06 20:32;7 km NW of Toloriu, Spain;earthquake;;;;;reviewed;str;ldg
2007-07-07 22:24;42.37;1.52;5;2.6;ml;27;113;;;us;usp000ffqk;2014-11-06 20:32;2 km N of Alàs i Cerc, Spain;earthquake;;;;;reviewed;str;ldg
2007-07-07 22:07;42.4;1.54;5;2.9;ml;29;;;;us;usp000ffqh;2014-11-06 20:32;5 km NNE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;str;ldg
2007-07-07 22:06;42.38;1.53;5;2.9;ml;30;;;;us;usp000ffqg;2014-11-06 20:32;3 km NNE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;str;ldg
2007-07-07 21:07;37.095;-5.403;6;2.7;mblg;52;;;;us;usp000ffqe;2014-11-06 20:32;5 km ESE of Morón de la Frontera, Spain;earthquake;;;;;reviewed;mdd;mdd
2007-07-07 18:41;43.28;-0.88;5;3;ml;45;;;;us;usp000ffpv;2014-11-06 20:32;5 km N of Chéraute, France;earthquake;;;;;reviewed;str;str
2007-07-07 15:35;42.352;1.54;2;2.5;ml;18;;;;us;usp000ffpk;2014-11-06 20:32;1 km E of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-07 15:00;42.339;1.521;2;2.5;ml;23;;;;us;usp000ffpg;2014-11-06 20:32;1 km SSE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-07 14:43;42.357;1.537;3;2.9;ml;49;;;;us;usp000ffpd;2014-11-06 20:32;1 km ENE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-07 11:59;42.358;1.528;3;2.8;ml;25;;;;us;usp000ffp5;2014-11-06 20:32;1 km NE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-07 11:15;42.339;1.499;0;2.5;ml;15;;;;us;usp000ffp3;2014-11-06 20:32;1 km SW of Alàs i Cerc, Spain;earthquake;;;;;reviewed;mdd;ldg
2007-07-07 11:13;42.352;1.532;2;2.7;ml;23;;;;us;usp000ffp2;2014-11-06 20:32;1 km E of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-07 09:24;42.336;1.557;0;3.2;ml;47;74;;;us;usp000ffnw;2014-11-06 20:32;3 km ESE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;mdd;ldg
2007-07-07 08:54;42.36;1.535;3;2.7;ml;30;;;;us;usp000ffns;2014-11-06 20:32;1 km NE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-07 08:43;42.361;1.526;3;2.8;ml;33;;;;us;usp000ffnr;2014-11-06 20:32;1 km NNE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-07 07:23;42.351;1.535;2;2.5;ml;20;;;;us;usp000ffnn;2014-11-06 20:32;1 km E of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-07 07:11;42.355;1.524;2;2.5;ml;22;;;;us;usp000ffnm;2014-11-06 20:32;0 km NE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-07 06:51;42.339;1.535;2;2.6;ml;33;;;;us;usp000ffnh;2014-11-06 20:32;1 km SE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;ldg
2007-07-07 06:47;42.353;1.53;3;3;ml;45;;;;us;usp000ffnf;2014-11-06 20:32;1 km ENE of Alàs i Cerc, Spain;earthquake;;;;;reviewed;ldg;str
2007-07-06 16:19;48.395;-4.916;7;2.5;ml;6;;;;us;usp000ffme;2014-11-06 20:32;11 km WNW of Le Conquet, France;earthquake;;;;;reviewed;ldg;ldg
